,angle,reaction_time,ans,rsp,obj,name,experiment,group,session,AR,Type,Sym
461,135.0,4.176605,1.0,1.0,2.0,ZX,E2,G3,S2,1.6,T,None
462,90.0,6.209946,1.0,1.0,2.0,ZX,E2,G3,S2,1.0,T,None
463,45.0,4.665573,1.0,1.0,2.0,ZX,E2,G3,S2,1.0,T,None
464,45.0,5.029602,0.0,0.0,2.0,ZX,E2,G3,S2,2.0,T,None
465,45.0,2.323257,0.0,0.0,2.0,ZX,E2,G3,S2,1.6,T,None
466,90.0,12.51823,1.0,1.0,2.0,ZX,E2,G3,S2,1.0,T,None
467,90.0,3.933914,0.0,0.0,2.0,ZX,E2,G3,S2,1.0,T,None
468,135.0,12.2986,1.0,1.0,2.0,ZX,E2,G3,S2,1.0,T,None
469,90.0,3.660812,0.0,0.0,2.0,ZX,E2,G3,S2,2.0,T,None
471,0.0,5.496902,0.0,0.0,2.0,ZX,E2,G3,S2,1.0,T,None
472,180.0,3.740601,0.0,0.0,2.0,ZX,E2,G3,S2,1.0,T,None
473,135.0,8.533646,1.0,1.0,2.0,ZX,E2,G3,S2,2.0,T,None
474,45.0,6.101852,1.0,1.0,2.0,ZX,E2,G3,S2,1.0,T,None
475,135.0,3.124588,0.0,0.0,2.0,ZX,E2,G3,S2,1.6,T,None
476,90.0,1.988342,1.0,1.0,2.0,ZX,E2,G3,S2,1.6,T,None
477,135.0,4.22229,0.0,0.0,2.0,ZX,E2,G3,S2,2.0,T,None
478,0.0,4.725861,0.0,0.0,2.0,ZX,E2,G3,S2,1.0,T,None
479,180.0,2.097778,0.0,0.0,2.0,ZX,E2,G3,S2,1.0,T,None
480,90.0,3.253593,0.0,0.0,2.0,ZX,E2,G3,S3,2.0,T,None
481,0.0,3.060921,1.0,1.0,2.0,ZX,E2,G3,S3,2.0,T,None
482,45.0,2.491077,1.0,1.0,2.0,ZX,E2,G3,S3,2.0,T,None
483,135.0,2.166023,0.0,0.0,2.0,ZX,E2,G3,S3,2.0,T,None
484,90.0,3.617989,0.0,0.0,2.0,ZX,E2,G3,S3,1.0,T,None
485,0.0,4.736832,1.0,1.0,2.0,ZX,E2,G3,S3,1.6,T,None
486,135.0,2.511864,0.0,0.0,2.0,ZX,E2,G3,S3,2.0,T,None
487,135.0,2.1231,1.0,1.0,2.0,ZX,E2,G3,S3,2.0,T,None
489,45.0,3.430214,1.0,1.0,2.0,ZX,E2,G3,S3,1.0,T,None
490,90.0,3.794266,1.0,1.0,2.0,ZX,E2,G3,S3,1.6,T,None
491,180.0,2.503304,0.0,0.0,2.0,ZX,E2,G3,S3,2.0,T,None
492,180.0,3.953209,0.0,0.0,2.0,ZX,E2,G3,S3,1.0,T,None
493,90.0,3.944016,1.0,1.0,2.0,ZX,E2,G3,S3,1.0,T,None
494,45.0,3.853333,0.0,0.0,2.0,ZX,E2,G3,S3,1.0,T,None
495,0.0,3.832581,0.0,0.0,2.0,ZX,E2,G3,S3,1.0,T,None
496,45.0,2.535713,0.0,0.0,2.0,ZX,E2,G3,S3,2.0,T,None
497,90.0,3.015564,1.0,1.0,2.0,ZX,E2,G3,S3,2.0,T,None
498,0.0,2.769424,1.0,1.0,2.0,ZX,E2,G3,S3,1.6,T,None
499,45.0,1.895348,0.0,0.0,2.0,ZX,E2,G3,S3,1.6,T,None
500,90.0,3.411591,0.0,0.0,2.0,ZX,E2,G3,S3,1.6,T,None
501,90.0,3.673119,1.0,1.0,2.0,ZX,E2,G3,S3,1.6,T,None
502,45.0,2.726089,0.0,0.0,2.0,ZX,E2,G3,S3,1.6,T,None
503,90.0,1.776375,0.0,0.0,2.0,ZX,E2,G3,S3,1.6,T,None
504,45.0,3.359108,0.0,0.0,2.0,ZX,E2,G3,S3,1.0,T,None
505,0.0,3.27449,0.0,0.0,2.0,ZX,E2,G3,S3,2.0,T,None
506,45.0,1.721008,0.0,0.0,2.0,ZX,E2,G3,S3,2.0,T,None
507,135.0,2.020233,0.0,0.0,2.0,ZX,E2,G3,S3,1.6,T,None
508,0.0,2.201401,1.0,1.0,2.0,ZX,E2,G3,S3,2.0,T,None
509,0.0,2.422867,0.0,0.0,2.0,ZX,E2,G3,S3,1.0,T,None
510,90.0,2.581589,1.0,1.0,2.0,ZX,E2,G3,S3,1.0,T,None
511,180.0,3.026489,1.0,1.0,2.0,ZX,E2,G3,S3,1.6,T,None
512,135.0,2.726944,1.0,1.0,2.0,ZX,E2,G3,S3,1.0,T,None
513,90.0,2.546188,0.0,0.0,2.0,ZX,E2,G3,S3,1.0,T,None
514,180.0,2.311554,0.0,0.0,2.0,ZX,E2,G3,S3,2.0,T,None
515,45.0,3.063492,1.0,1.0,2.0,ZX,E2,G3,S3,2.0,T,None
516,45.0,11.26677,1.0,1.0,2.0,ZX,E2,G3,S3,1.0,T,None
518,180.0,3.219681,1.0,1.0,2.0,ZX,E2,G3,S3,1.6,T,None
519,135.0,2.767624,0.0,0.0,2.0,ZX,E2,G3,S3,1.0,T,None
520,180.0,3.518936,0.0,0.0,2.0,ZX,E2,G3,S3,1.6,T,None
521,180.0,4.344147,1.0,1.0,2.0,ZX,E2,G3,S3,2.0,T,None
523,0.0,3.391663,0.0,0.0,2.0,ZX,E2,G3,S3,1.6,T,None
524,180.0,2.494659,1.0,1.0,2.0,ZX,E2,G3,S3,2.0,T,None
525,0.0,2.211533,0.0,0.0,2.0,ZX,E2,G3,S3,1.6,T,None
527,180.0,5.650497,0.0,0.0,2.0,ZX,E2,G3,S3,1.6,T,None
529,135.0,6.009796,1.0,1.0,2.0,ZX,E2,G3,S3,1.6,T,None
530,135.0,2.322922,1.0,1.0,2.0,ZX,E2,G3,S3,1.6,T,None
531,0.0,2.301147,0.0,0.0,2.0,ZX,E2,G3,S3,2.0,T,None
532,135.0,3.441635,0.0,0.0,2.0,ZX,E2,G3,S3,1.0,T,None
533,90.0,2.134598,0.0,0.0,2.0,ZX,E2,G3,S3,2.0,T,None
534,90.0,2.011383,1.0,1.0,2.0,ZX,E2,G3,S3,2.0,T,None
535,45.0,2.297577,1.0,1.0,2.0,ZX,E2,G3,S3,1.6,T,None
537,135.0,3.37384,0.0,0.0,2.0,ZX,E2,G3,S3,1.6,T,None
538,45.0,3.082535,1.0,1.0,2.0,ZX,E2,G3,S3,1.6,T,None
539,180.0,2.245331,0.0,0.0,2.0,ZX,E2,G3,S3,1.0,T,None
1920,90.0,8.902836,0.0,0.0,1.0,HY,E2,G2,S1,2.0,T,None
1921,0.0,33.5424,1.0,1.0,1.0,HY,E2,G2,S1,2.0,T,None
1922,45.0,4.568043,1.0,1.0,1.0,HY,E2,G2,S1,2.0,T,None
1923,135.0,5.352039,0.0,0.0,1.0,HY,E2,G2,S1,2.0,T,None
1925,0.0,10.94773,1.0,1.0,1.0,HY,E2,G2,S1,1.6,T,None
1926,135.0,4.887947,0.0,0.0,1.0,HY,E2,G2,S1,2.0,T,None
1927,135.0,3.59726,1.0,1.0,1.0,HY,E2,G2,S1,2.0,T,None
1928,135.0,3.44162,1.0,1.0,1.0,HY,E2,G2,S1,2.0,T,None
1929,45.0,4.805702,1.0,1.0,1.0,HY,E2,G2,S1,1.0,T,None
1930,90.0,7.92025,1.0,1.0,1.0,HY,E2,G2,S1,1.6,T,None
1931,180.0,5.315399,0.0,0.0,1.0,HY,E2,G2,S1,2.0,T,None
1933,90.0,23.40405,1.0,1.0,1.0,HY,E2,G2,S1,1.0,T,None
1936,45.0,5.68335,0.0,0.0,1.0,HY,E2,G2,S1,2.0,T,None
1937,90.0,4.137558,1.0,1.0,1.0,HY,E2,G2,S1,2.0,T,None
1938,0.0,5.327286,1.0,1.0,1.0,HY,E2,G2,S1,1.6,T,None
1939,45.0,2.289856,0.0,0.0,1.0,HY,E2,G2,S1,1.6,T,None
1940,90.0,4.298691,0.0,0.0,1.0,HY,E2,G2,S1,1.6,T,None
1943,90.0,4.032059,0.0,0.0,1.0,HY,E2,G2,S1,1.6,T,None
1945,0.0,4.198013,0.0,0.0,1.0,HY,E2,G2,S1,2.0,T,None
1946,45.0,2.929245,0.0,0.0,1.0,HY,E2,G2,S1,2.0,T,None
1947,135.0,6.200073,0.0,0.0,1.0,HY,E2,G2,S1,1.6,T,None
1948,0.0,4.144409,1.0,1.0,1.0,HY,E2,G2,S1,2.0,T,None
1949,0.0,3.774292,0.0,0.0,1.0,HY,E2,G2,S1,1.0,T,None
1950,90.0,3.618134,1.0,1.0,1.0,HY,E2,G2,S1,1.0,T,None
1952,135.0,4.969574,1.0,1.0,1.0,HY,E2,G2,S1,1.0,T,None
1953,90.0,4.087265,0.0,0.0,1.0,HY,E2,G2,S1,1.0,T,None
1954,180.0,3.362045,0.0,0.0,1.0,HY,E2,G2,S1,2.0,T,None
1955,45.0,5.094727,1.0,1.0,1.0,HY,E2,G2,S1,2.0,T,None
1956,45.0,2.613129,1.0,1.0,1.0,HY,E2,G2,S1,1.0,T,None
1957,0.0,3.003845,1.0,1.0,1.0,HY,E2,G2,S1,1.0,T,None
1958,180.0,3.596451,1.0,1.0,1.0,HY,E2,G2,S1,1.6,T,None
1959,135.0,4.546066,0.0,0.0,1.0,HY,E2,G2,S1,1.0,T,None
1960,180.0,6.644867,0.0,0.0,1.0,HY,E2,G2,S1,1.6,T,None
1961,180.0,4.759583,1.0,1.0,1.0,HY,E2,G2,S1,2.0,T,None
1962,180.0,2.706848,1.0,1.0,1.0,HY,E2,G2,S1,1.0,T,None
1963,0.0,2.924103,0.0,0.0,1.0,HY,E2,G2,S1,1.6,T,None
1964,180.0,4.478821,1.0,1.0,1.0,HY,E2,G2,S1,2.0,T,None
1965,0.0,2.501312,0.0,0.0,1.0,HY,E2,G2,S1,1.6,T,None
1966,135.0,3.536926,1.0,1.0,1.0,HY,E2,G2,S1,1.0,T,None
1967,180.0,3.477692,0.0,0.0,1.0,HY,E2,G2,S1,1.6,T,None
1968,180.0,2.289246,1.0,1.0,1.0,HY,E2,G2,S1,1.0,T,None
1969,135.0,2.87207,1.0,1.0,1.0,HY,E2,G2,S1,1.6,T,None
1970,135.0,2.366119,1.0,1.0,1.0,HY,E2,G2,S1,1.6,T,None
1971,0.0,5.43924,0.0,0.0,1.0,HY,E2,G2,S1,2.0,T,None
1972,135.0,2.6698,0.0,0.0,1.0,HY,E2,G2,S1,1.0,T,None
1973,90.0,5.093323,0.0,0.0,1.0,HY,E2,G2,S1,2.0,T,None
1974,90.0,4.098572,1.0,1.0,1.0,HY,E2,G2,S1,2.0,T,None
1975,45.0,3.218414,1.0,1.0,1.0,HY,E2,G2,S1,1.6,T,None
1976,0.0,2.501312,1.0,1.0,1.0,HY,E2,G2,S1,1.0,T,None
1977,135.0,9.236572,0.0,0.0,1.0,HY,E2,G2,S1,1.6,T,None
1978,45.0,2.361023,1.0,1.0,1.0,HY,E2,G2,S1,1.6,T,None
1979,180.0,2.353668,0.0,0.0,1.0,HY,E2,G2,S1,1.0,T,None
1980,90.0,4.445326,0.0,0.0,1.0,HY,E2,G2,S2,2.0,T,None
1981,0.0,4.109633,1.0,1.0,1.0,HY,E2,G2,S2,2.0,T,None
1982,45.0,2.42754,1.0,1.0,1.0,HY,E2,G2,S2,2.0,T,None
1983,135.0,3.571686,0.0,0.0,1.0,HY,E2,G2,S2,2.0,T,None
1984,90.0,3.115337,0.0,0.0,1.0,HY,E2,G2,S2,1.0,T,None
1985,0.0,2.435377,1.0,1.0,1.0,HY,E2,G2,S2,1.6,T,None
1986,135.0,2.814991,0.0,0.0,1.0,HY,E2,G2,S2,2.0,T,None
1988,135.0,5.865925,1.0,1.0,1.0,HY,E2,G2,S2,2.0,T,None
1989,45.0,3.66061,1.0,1.0,1.0,HY,E2,G2,S2,1.0,T,None
1990,90.0,2.437828,1.0,1.0,1.0,HY,E2,G2,S2,1.6,T,None
1991,180.0,3.417641,0.0,0.0,1.0,HY,E2,G2,S2,2.0,T,None
1992,180.0,2.670086,0.0,0.0,1.0,HY,E2,G2,S2,1.0,T,None
1993,90.0,2.904541,1.0,1.0,1.0,HY,E2,G2,S2,1.0,T,None
1994,45.0,10.28656,0.0,0.0,1.0,HY,E2,G2,S2,1.0,T,None
1995,0.0,3.0382,0.0,0.0,1.0,HY,E2,G2,S2,1.0,T,None
1996,45.0,3.105141,0.0,0.0,1.0,HY,E2,G2,S2,2.0,T,None
1997,90.0,2.859055,1.0,1.0,1.0,HY,E2,G2,S2,2.0,T,None
1998,0.0,2.267067,1.0,1.0,1.0,HY,E2,G2,S2,1.6,T,None
1999,45.0,3.17318,0.0,0.0,1.0,HY,E2,G2,S2,1.6,T,None
2000,90.0,3.149078,0.0,0.0,1.0,HY,E2,G2,S2,1.6,T,None
2001,90.0,2.459457,1.0,1.0,1.0,HY,E2,G2,S2,1.6,T,None
2002,45.0,2.177261,0.0,0.0,1.0,HY,E2,G2,S2,1.6,T,None
2003,90.0,2.656891,0.0,0.0,1.0,HY,E2,G2,S2,1.6,T,None
2004,45.0,2.220665,0.0,0.0,1.0,HY,E2,G2,S2,1.0,T,None
2005,0.0,3.667473,0.0,0.0,1.0,HY,E2,G2,S2,2.0,T,None
2006,45.0,3.450752,0.0,0.0,1.0,HY,E2,G2,S2,2.0,T,None
2007,135.0,2.745293,0.0,0.0,1.0,HY,E2,G2,S2,1.6,T,None
2008,0.0,2.795486,1.0,1.0,1.0,HY,E2,G2,S2,2.0,T,None
2009,0.0,2.076469,0.0,0.0,1.0,HY,E2,G2,S2,1.0,T,None
2010,90.0,2.771149,1.0,1.0,1.0,HY,E2,G2,S2,1.0,T,None
2011,180.0,4.882004,1.0,1.0,1.0,HY,E2,G2,S2,1.6,T,None
2012,135.0,3.04966,1.0,1.0,1.0,HY,E2,G2,S2,1.0,T,None
2013,90.0,2.095551,0.0,0.0,1.0,HY,E2,G2,S2,1.0,T,None
2014,180.0,2.812408,0.0,0.0,1.0,HY,E2,G2,S2,2.0,T,None
2015,45.0,3.601311,1.0,1.0,1.0,HY,E2,G2,S2,2.0,T,None
2016,45.0,2.03331,1.0,1.0,1.0,HY,E2,G2,S2,1.0,T,None
2017,0.0,2.077057,1.0,1.0,1.0,HY,E2,G2,S2,1.0,T,None
2018,180.0,3.440659,1.0,1.0,1.0,HY,E2,G2,S2,1.6,T,None
2019,135.0,3.897675,0.0,0.0,1.0,HY,E2,G2,S2,1.0,T,None
2020,180.0,4.266327,0.0,0.0,1.0,HY,E2,G2,S2,1.6,T,None
2021,180.0,4.624527,1.0,1.0,1.0,HY,E2,G2,S2,2.0,T,None
2022,180.0,2.100082,1.0,1.0,1.0,HY,E2,G2,S2,1.0,T,None
2023,0.0,2.748199,0.0,0.0,1.0,HY,E2,G2,S2,1.6,T,None
2024,180.0,2.860703,1.0,1.0,1.0,HY,E2,G2,S2,2.0,T,None
2025,0.0,2.735382,0.0,0.0,1.0,HY,E2,G2,S2,1.6,T,None
2026,135.0,2.049774,1.0,1.0,1.0,HY,E2,G2,S2,1.0,T,None
2027,180.0,3.656921,0.0,0.0,1.0,HY,E2,G2,S2,1.6,T,None
2028,180.0,1.973053,1.0,1.0,1.0,HY,E2,G2,S2,1.0,T,None
2029,135.0,2.61853,1.0,1.0,1.0,HY,E2,G2,S2,1.6,T,None
2030,135.0,3.641449,1.0,1.0,1.0,HY,E2,G2,S2,1.6,T,None
2031,0.0,3.203659,0.0,0.0,1.0,HY,E2,G2,S2,2.0,T,None
2032,135.0,2.686386,0.0,0.0,1.0,HY,E2,G2,S2,1.0,T,None
2033,90.0,6.115295,0.0,0.0,1.0,HY,E2,G2,S2,2.0,T,None
2034,90.0,2.948715,1.0,1.0,1.0,HY,E2,G2,S2,2.0,T,None
2035,45.0,2.557007,1.0,1.0,1.0,HY,E2,G2,S2,1.6,T,None
2036,0.0,2.369614,1.0,1.0,1.0,HY,E2,G2,S2,1.0,T,None
2037,135.0,4.546783,0.0,0.0,1.0,HY,E2,G2,S2,1.6,T,None
2038,45.0,4.184631,1.0,1.0,1.0,HY,E2,G2,S2,1.6,T,None
2039,180.0,2.103958,0.0,0.0,1.0,HY,E2,G2,S2,1.0,T,None
2040,90.0,8.421267,0.0,0.0,1.0,HY,E2,G2,S3,2.0,T,None
2041,0.0,4.002341,1.0,1.0,1.0,HY,E2,G2,S3,2.0,T,None
2042,45.0,2.661692,1.0,1.0,1.0,HY,E2,G2,S3,2.0,T,None
2043,135.0,3.510147,0.0,0.0,1.0,HY,E2,G2,S3,2.0,T,None
2044,90.0,2.949757,0.0,0.0,1.0,HY,E2,G2,S3,1.0,T,None
2045,0.0,2.234259,1.0,1.0,1.0,HY,E2,G2,S3,1.6,T,None
2046,135.0,3.496922,0.0,0.0,1.0,HY,E2,G2,S3,2.0,T,None
2047,135.0,3.015419,1.0,1.0,1.0,HY,E2,G2,S3,2.0,T,None
2048,135.0,2.769218,1.0,1.0,1.0,HY,E2,G2,S3,2.0,T,None
2049,45.0,2.997162,1.0,1.0,1.0,HY,E2,G2,S3,1.0,T,None
2050,90.0,3.96022,1.0,1.0,1.0,HY,E2,G2,S3,1.6,T,None
2051,180.0,3.340202,0.0,0.0,1.0,HY,E2,G2,S3,2.0,T,None
2052,180.0,2.179947,0.0,0.0,1.0,HY,E2,G2,S3,1.0,T,None
2053,90.0,2.668972,1.0,1.0,1.0,HY,E2,G2,S3,1.0,T,None
2054,45.0,2.705208,0.0,0.0,1.0,HY,E2,G2,S3,1.0,T,None
2055,0.0,2.444012,0.0,0.0,1.0,HY,E2,G2,S3,1.0,T,None
2056,45.0,2.799042,0.0,0.0,1.0,HY,E2,G2,S3,2.0,T,None
2057,90.0,2.70842,1.0,1.0,1.0,HY,E2,G2,S3,2.0,T,None
2058,0.0,2.076767,1.0,1.0,1.0,HY,E2,G2,S3,1.6,T,None
2059,45.0,3.022705,0.0,0.0,1.0,HY,E2,G2,S3,1.6,T,None
2060,90.0,2.483253,0.0,0.0,1.0,HY,E2,G2,S3,1.6,T,None
2061,90.0,2.635788,1.0,1.0,1.0,HY,E2,G2,S3,1.6,T,None
2062,45.0,2.045563,0.0,0.0,1.0,HY,E2,G2,S3,1.6,T,None
2063,90.0,2.27684,0.0,0.0,1.0,HY,E2,G2,S3,1.6,T,None
2064,45.0,2.258492,0.0,0.0,1.0,HY,E2,G2,S3,1.0,T,None
2065,0.0,3.038544,0.0,0.0,1.0,HY,E2,G2,S3,2.0,T,None
2066,45.0,4.746552,0.0,0.0,1.0,HY,E2,G2,S3,2.0,T,None
2067,135.0,2.914299,0.0,0.0,1.0,HY,E2,G2,S3,1.6,T,None
2068,0.0,2.301872,1.0,1.0,1.0,HY,E2,G2,S3,2.0,T,None
2069,0.0,2.12175,0.0,0.0,1.0,HY,E2,G2,S3,1.0,T,None
2070,90.0,3.452293,1.0,1.0,1.0,HY,E2,G2,S3,1.0,T,None
2071,180.0,3.42601,1.0,1.0,1.0,HY,E2,G2,S3,1.6,T,None
2072,135.0,2.047546,1.0,1.0,1.0,HY,E2,G2,S3,1.0,T,None
2073,90.0,2.054688,0.0,0.0,1.0,HY,E2,G2,S3,1.0,T,None
2074,180.0,3.070946,0.0,0.0,1.0,HY,E2,G2,S3,2.0,T,None
2075,45.0,3.585678,1.0,1.0,1.0,HY,E2,G2,S3,2.0,T,None
2076,45.0,1.998573,1.0,1.0,1.0,HY,E2,G2,S3,1.0,T,None
2077,0.0,2.166405,1.0,1.0,1.0,HY,E2,G2,S3,1.0,T,None
2078,180.0,3.584587,1.0,1.0,1.0,HY,E2,G2,S3,1.6,T,None
2079,135.0,3.382965,0.0,0.0,1.0,HY,E2,G2,S3,1.0,T,None
2080,180.0,3.331192,0.0,0.0,1.0,HY,E2,G2,S3,1.6,T,None
2081,180.0,4.099289,1.0,1.0,1.0,HY,E2,G2,S3,2.0,T,None
2082,180.0,2.714249,1.0,1.0,1.0,HY,E2,G2,S3,1.0,T,None
2083,0.0,2.591461,0.0,0.0,1.0,HY,E2,G2,S3,1.6,T,None
2084,180.0,2.558731,1.0,1.0,1.0,HY,E2,G2,S3,2.0,T,None
2085,0.0,2.903458,0.0,0.0,1.0,HY,E2,G2,S3,1.6,T,None
2086,135.0,2.089142,1.0,1.0,1.0,HY,E2,G2,S3,1.0,T,None
2087,180.0,3.166428,0.0,0.0,1.0,HY,E2,G2,S3,1.6,T,None
2088,180.0,2.083191,1.0,1.0,1.0,HY,E2,G2,S3,1.0,T,None
2089,135.0,2.892029,1.0,1.0,1.0,HY,E2,G2,S3,1.6,T,None
2090,135.0,3.531937,1.0,1.0,1.0,HY,E2,G2,S3,1.6,T,None
2092,135.0,5.642715,0.0,0.0,1.0,HY,E2,G2,S3,1.0,T,None
2093,90.0,3.093948,0.0,0.0,1.0,HY,E2,G2,S3,2.0,T,None
2094,90.0,3.919388,1.0,1.0,1.0,HY,E2,G2,S3,2.0,T,None
2095,45.0,2.191696,1.0,1.0,1.0,HY,E2,G2,S3,1.6,T,None
2096,0.0,2.083176,1.0,1.0,1.0,HY,E2,G2,S3,1.0,T,None
2097,135.0,3.442886,0.0,0.0,1.0,HY,E2,G2,S3,1.6,T,None
2098,45.0,2.331833,1.0,1.0,1.0,HY,E2,G2,S3,1.6,T,None
2099,180.0,2.071304,0.0,0.0,1.0,HY,E2,G2,S3,1.0,T,None
2101,0.0,9.191795,1.0,1.0,2.0,HY,E2,G3,S1,2.0,T,None
2102,45.0,4.30076,1.0,1.0,2.0,HY,E2,G3,S1,2.0,T,None
2103,135.0,7.182682,0.0,0.0,2.0,HY,E2,G3,S1,2.0,T,None
2105,0.0,18.7062,1.0,1.0,2.0,HY,E2,G3,S1,1.6,T,None
2109,45.0,15.24425,1.0,1.0,2.0,HY,E2,G3,S1,1.0,T,None
2110,90.0,5.756752,1.0,1.0,2.0,HY,E2,G3,S1,1.6,T,None
2111,180.0,4.94722,0.0,0.0,2.0,HY,E2,G3,S1,2.0,T,None
2112,180.0,4.970512,0.0,0.0,2.0,HY,E2,G3,S1,1.0,T,None
2113,90.0,5.233276,1.0,1.0,2.0,HY,E2,G3,S1,1.0,T,None
2116,45.0,6.946945,0.0,0.0,2.0,HY,E2,G3,S1,2.0,T,None
2117,90.0,6.959351,1.0,1.0,2.0,HY,E2,G3,S1,2.0,T,None
2118,0.0,6.136627,1.0,1.0,2.0,HY,E2,G3,S1,1.6,T,None
2119,45.0,2.440811,0.0,0.0,2.0,HY,E2,G3,S1,1.6,T,None
2120,90.0,3.552048,0.0,0.0,2.0,HY,E2,G3,S1,1.6,T,None
2121,90.0,2.791458,1.0,1.0,2.0,HY,E2,G3,S1,1.6,T,None
2122,45.0,3.415344,0.0,0.0,2.0,HY,E2,G3,S1,1.6,T,None
2123,90.0,2.352859,0.0,0.0,2.0,HY,E2,G3,S1,1.6,T,None
2125,0.0,6.143692,0.0,0.0,2.0,HY,E2,G3,S1,2.0,T,None
2126,45.0,10.26245,0.0,0.0,2.0,HY,E2,G3,S1,2.0,T,None
2127,135.0,2.897018,0.0,0.0,2.0,HY,E2,G3,S1,1.6,T,None
2128,0.0,11.49591,1.0,1.0,2.0,HY,E2,G3,S1,2.0,T,None
2129,0.0,4.944778,0.0,0.0,2.0,HY,E2,G3,S1,1.0,T,None
2130,90.0,3.425476,1.0,1.0,2.0,HY,E2,G3,S1,1.0,T,None
2131,180.0,2.975067,1.0,1.0,2.0,HY,E2,G3,S1,1.6,T,None
2132,135.0,2.759552,1.0,1.0,2.0,HY,E2,G3,S1,1.0,T,None
2133,90.0,2.412399,0.0,0.0,2.0,HY,E2,G3,S1,1.0,T,None
2134,180.0,4.443771,0.0,0.0,2.0,HY,E2,G3,S1,2.0,T,None
2135,45.0,3.854675,1.0,1.0,2.0,HY,E2,G3,S1,2.0,T,None
2136,45.0,2.500671,1.0,1.0,2.0,HY,E2,G3,S1,1.0,T,None
2137,0.0,1.834717,1.0,1.0,2.0,HY,E2,G3,S1,1.0,T,None
2138,180.0,6.410034,1.0,1.0,2.0,HY,E2,G3,S1,1.6,T,None
2139,135.0,2.368378,0.0,0.0,2.0,HY,E2,G3,S1,1.0,T,None
2140,180.0,4.152847,0.0,0.0,2.0,HY,E2,G3,S1,1.6,T,None
2141,180.0,2.812027,1.0,1.0,2.0,HY,E2,G3,S1,2.0,T,None
2142,180.0,2.930511,1.0,1.0,2.0,HY,E2,G3,S1,1.0,T,None
2143,0.0,2.302032,0.0,0.0,2.0,HY,E2,G3,S1,1.6,T,None
2144,180.0,2.570313,1.0,1.0,2.0,HY,E2,G3,S1,2.0,T,None
2145,0.0,2.611694,0.0,0.0,2.0,HY,E2,G3,S1,1.6,T,None
2146,135.0,2.178772,1.0,1.0,2.0,HY,E2,G3,S1,1.0,T,None
2147,180.0,2.915344,0.0,0.0,2.0,HY,E2,G3,S1,1.6,T,None
2148,180.0,2.357727,1.0,1.0,2.0,HY,E2,G3,S1,1.0,T,None
2149,135.0,3.473114,1.0,1.0,2.0,HY,E2,G3,S1,1.6,T,None
2150,135.0,1.985962,1.0,1.0,2.0,HY,E2,G3,S1,1.6,T,None
2151,0.0,2.73645,0.0,0.0,2.0,HY,E2,G3,S1,2.0,T,None
2152,135.0,2.894684,0.0,0.0,2.0,HY,E2,G3,S1,1.0,T,None
2153,90.0,2.832397,0.0,0.0,2.0,HY,E2,G3,S1,2.0,T,None
2154,90.0,3.85144,1.0,1.0,2.0,HY,E2,G3,S1,2.0,T,None
2155,45.0,2.285431,1.0,1.0,2.0,HY,E2,G3,S1,1.6,T,None
2156,0.0,2.144806,1.0,1.0,2.0,HY,E2,G3,S1,1.0,T,None
2157,135.0,2.848083,0.0,0.0,2.0,HY,E2,G3,S1,1.6,T,None
2158,45.0,2.680817,1.0,1.0,2.0,HY,E2,G3,S1,1.6,T,None
2159,180.0,3.405487,0.0,0.0,2.0,HY,E2,G3,S1,1.0,T,None
2160,90.0,6.410228,0.0,0.0,2.0,HY,E2,G3,S2,2.0,T,None
2161,0.0,3.820212,1.0,1.0,2.0,HY,E2,G3,S2,2.0,T,None
2162,45.0,4.085089,1.0,1.0,2.0,HY,E2,G3,S2,2.0,T,None
2163,135.0,2.435749,0.0,0.0,2.0,HY,E2,G3,S2,2.0,T,None
2164,90.0,2.903809,0.0,0.0,2.0,HY,E2,G3,S2,1.0,T,None
2165,0.0,2.446272,1.0,1.0,2.0,HY,E2,G3,S2,1.6,T,None
2166,135.0,3.455166,0.0,0.0,2.0,HY,E2,G3,S2,2.0,T,None
2167,135.0,2.309034,1.0,1.0,2.0,HY,E2,G3,S2,2.0,T,None
2168,135.0,4.692127,1.0,1.0,2.0,HY,E2,G3,S2,2.0,T,None
2169,45.0,2.660797,1.0,1.0,2.0,HY,E2,G3,S2,1.0,T,None
2170,90.0,1.974964,1.0,1.0,2.0,HY,E2,G3,S2,1.6,T,None
2171,180.0,3.339676,0.0,0.0,2.0,HY,E2,G3,S2,2.0,T,None
2172,180.0,2.579319,0.0,0.0,2.0,HY,E2,G3,S2,1.0,T,None
2173,90.0,6.691284,1.0,1.0,2.0,HY,E2,G3,S2,1.0,T,None
2174,45.0,6.655998,0.0,0.0,2.0,HY,E2,G3,S2,1.0,T,None
2175,0.0,2.324905,0.0,0.0,2.0,HY,E2,G3,S2,1.0,T,None
2176,45.0,2.356064,0.0,0.0,2.0,HY,E2,G3,S2,2.0,T,None
2177,90.0,5.774918,1.0,1.0,2.0,HY,E2,G3,S2,2.0,T,None
2178,0.0,5.294868,1.0,1.0,2.0,HY,E2,G3,S2,1.6,T,None
2179,45.0,1.976959,0.0,0.0,2.0,HY,E2,G3,S2,1.6,T,None
2180,90.0,3.252525,0.0,0.0,2.0,HY,E2,G3,S2,1.6,T,None
2181,90.0,3.627403,1.0,1.0,2.0,HY,E2,G3,S2,1.6,T,None
2182,45.0,2.256508,0.0,0.0,2.0,HY,E2,G3,S2,1.6,T,None
